time	V(clk)	V(d)	V(q)	V(r)
1.199029999999999e-007	0.000000e+000	1.800000e+000	2.792624e-010	0.000000e+000
1.199069999999998e-007	0.000000e+000	1.800000e+000	1.118824e-008	0.000000e+000
1.199989999999797e-007	0.000000e+000	1.800000e+000	8.682695e-009	0.000000e+000
1.200000000000000e-007	4.764560e-011	1.800000e+000	8.684164e-009	0.000000e+000
1.200000579200463e-007	1.042561e-001	1.800000e+000	7.261510e-003	0.000000e+000
1.200001737601389e-007	3.127683e-001	1.800000e+000	2.153560e-002	0.000000e+000
1.200004054403242e-007	7.297926e-001	1.800000e+000	4.920425e-002	0.000000e+000
1.200006156706603e-007	1.108207e+000	1.800000e+000	7.291318e-002	0.000000e+000
1.200010000000000e-007	1.800000e+000	1.800000e+000	1.138998e-001	0.000000e+000
1.200010384329340e-007	1.800000e+000	1.800000e+000	1.127468e-001	0.000000e+000
1.200011152988019e-007	1.800000e+000	1.800000e+000	1.104662e-001	0.000000e+000
1.200012690305378e-007	1.800000e+000	1.800000e+000	1.060255e-001	0.000000e+000
1.200015764940095e-007	1.800000e+000	1.800000e+000	9.761235e-002	0.000000e+000
1.200021914209530e-007	1.800000e+000	1.800000e+000	8.248632e-002	0.000000e+000
1.200034212748399e-007	1.800000e+000	1.800000e+000	5.793743e-002	0.000000e+000
1.200058809826137e-007	1.800000e+000	1.800000e+000	2.514591e-002	0.000000e+000
1.200108003981614e-007	1.800000e+000	1.800000e+000	-6.412241e-003	0.000000e+000
1.200181484694489e-007	1.800000e+000	1.800000e+000	-1.800208e-002	0.000000e+000
1.200260968083670e-007	1.800000e+000	1.800000e+000	-1.400853e-002	0.000000e+000
1.200395796620709e-007	1.800000e+000	1.800000e+000	-3.758929e-003	0.000000e+000
1.200544039010570e-007	1.800000e+000	1.800000e+000	2.560305e-003	0.000000e+000
1.200719834642780e-007	1.800000e+000	1.800000e+000	3.284793e-003	0.000000e+000
1.200878297624890e-007	1.800000e+000	1.800000e+000	-3.171757e-003	0.000000e+000
1.201079062055465e-007	1.800000e+000	1.800000e+000	-2.080787e-002	0.000000e+000
1.201287620772346e-007	1.800000e+000	1.800000e+000	-2.674706e-002	0.000000e+000
1.201503154648588e-007	1.800000e+000	1.800000e+000	7.063694e-002	0.000000e+000
1.201702822725966e-007	1.800000e+000	1.800000e+000	3.638239e-001	0.000000e+000
1.201957526859072e-007	1.800000e+000	1.800000e+000	9.332223e-001	0.000000e+000
1.202144497200277e-007	1.800000e+000	1.800000e+000	1.298365e+000	0.000000e+000
1.202394220409396e-007	1.800000e+000	1.800000e+000	1.587176e+000	0.000000e+000
1.202548832962425e-007	1.800000e+000	1.800000e+000	1.682679e+000	0.000000e+000
1.202734631001265e-007	1.800000e+000	1.800000e+000	1.751433e+000	0.000000e+000
1.202906944304019e-007	1.800000e+000	1.800000e+000	1.784563e+000	0.000000e+000
1.203107220771369e-007	1.800000e+000	1.800000e+000	1.794980e+000	0.000000e+000
1.203507773706070e-007	1.800000e+000	1.800000e+000	1.799035e+000	0.000000e+000
1.204216721299585e-007	1.800000e+000	1.800000e+000	1.800002e+000	0.000000e+000
1.205216721299585e-007	1.800000e+000	1.800000e+000	1.799998e+000	0.000000e+000
1.206216721299585e-007	1.800000e+000	1.800000e+000	1.800001e+000	0.000000e+000
1.207216721299585e-007	1.800000e+000	1.800000e+000	1.799999e+000	0.000000e+000
1.208216721299585e-007	1.800000e+000	1.800000e+000	1.800001e+000	0.000000e+000
1.231216721299587e-007	1.800000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.233359578442444e-007	1.800000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.235502435585301e-007	1.800000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.237645292728159e-007	1.800000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.239788149871016e-007	1.800000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.241931007013873e-007	1.800000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.244073864156730e-007	1.800000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.246216721299588e-007	1.800000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.253645292728160e-007	1.800000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.261073864156732e-007	1.800000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.268502435585304e-007	1.800000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.275931007013876e-007	1.800000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.283359578442448e-007	1.800000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.290788149871020e-007	1.800000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.298216721299592e-007	1.800000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.299010000000000e-007	1.800000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.299039999999999e-007	1.800000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.299177142857129e-007	1.800000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.299314285714258e-007	1.800000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.299451428571387e-007	1.800000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.299588571428516e-007	1.800000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.299725714285646e-007	1.800000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.299862857142775e-007	1.800000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.299999999999904e-007	1.800000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.300010000000000e-007	1.800000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.300010781672951e-007	1.659299e+000	1.800000e+000	1.793229e+000	0.000000e+000
1.300012345018853e-007	1.377897e+000	1.800000e+000	1.779898e+000	0.000000e+000
1.300015471710658e-007	8.150921e-001	1.800000e+000	1.753855e+000	0.000000e+000
1.300016733761672e-007	5.879229e-001	1.800000e+000	1.743795e+000	0.000000e+000
1.300019257863700e-007	1.335845e-001	1.800000e+000	1.724544e+000	0.000000e+000
1.300020000000000e-007	0.000000e+000	1.800000e+000	1.719030e+000	0.000000e+000
1.300020128632816e-007	0.000000e+000	1.800000e+000	1.719319e+000	0.000000e+000
1.300020385898449e-007	0.000000e+000	1.800000e+000	1.719893e+000	0.000000e+000
1.300020900429713e-007	0.000000e+000	1.800000e+000	1.721030e+000	0.000000e+000
1.300021929492242e-007	0.000000e+000	1.800000e+000	1.723261e+000	0.000000e+000
1.300023987617299e-007	0.000000e+000	1.800000e+000	1.727572e+000	0.000000e+000
1.300028103867415e-007	0.000000e+000	1.800000e+000	1.735603e+000	0.000000e+000
1.300036336367646e-007	0.000000e+000	1.800000e+000	1.749487e+000	0.000000e+000
1.300052801368108e-007	0.000000e+000	1.800000e+000	1.770243e+000	0.000000e+000
1.300085731369032e-007	0.000000e+000	1.800000e+000	1.794069e+000	0.000000e+000
1.300151591370880e-007	0.000000e+000	1.800000e+000	1.810193e+000	0.000000e+000
1.300255772281772e-007	0.000000e+000	1.800000e+000	1.808797e+000	0.000000e+000
1.300370113641510e-007	0.000000e+000	1.800000e+000	1.803543e+000	0.000000e+000
1.300548589061993e-007	0.000000e+000	1.800000e+000	1.801757e+000	0.000000e+000
1.300752925621940e-007	0.000000e+000	1.800000e+000	1.800557e+000	0.000000e+000
1.300988587283719e-007	0.000000e+000	1.800000e+000	1.799247e+000	0.000000e+000
1.301259691537672e-007	0.000000e+000	1.800000e+000	1.799316e+000	0.000000e+000
1.301620494537992e-007	0.000000e+000	1.800000e+000	1.799733e+000	0.000000e+000
1.302342100538632e-007	0.000000e+000	1.800000e+000	1.799958e+000	0.000000e+000
1.303342100538632e-007	0.000000e+000	1.800000e+000	1.800003e+000	0.000000e+000
1.304342100538632e-007	0.000000e+000	1.800000e+000	1.799999e+000	0.000000e+000
1.305342100538632e-007	0.000000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.306342100538632e-007	0.000000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.307342100538632e-007	0.000000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.308342100538632e-007	0.000000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.309342100538632e-007	0.000000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.310342100538632e-007	0.000000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.311342100538632e-007	0.000000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.312342100538632e-007	0.000000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.313342100538633e-007	0.000000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.314342100538633e-007	0.000000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.319627814824347e-007	0.000000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.324913529110062e-007	0.000000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.330199243395777e-007	0.000000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.335484957681491e-007	0.000000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.340770671967206e-007	0.000000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.346056386252921e-007	0.000000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.351342100538635e-007	0.000000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.399990000000008e-007	0.000000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.400000000000000e-007	0.000000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.400000579196679e-007	1.042554e-001	1.800000e+000	1.805279e+000	0.000000e+000
1.400001737590037e-007	3.127662e-001	1.800000e+000	1.815604e+000	0.000000e+000
1.400004054376752e-007	7.297878e-001	1.800000e+000	1.835464e+000	0.000000e+000
1.400006154447263e-007	1.107800e+000	1.800000e+000	1.852224e+000	0.000000e+000
1.400010000000000e-007	1.800000e+000	1.800000e+000	1.880931e+000	0.000000e+000
1.400010384555274e-007	1.800000e+000	1.800000e+000	1.880235e+000	0.000000e+000
1.400011153665821e-007	1.800000e+000	1.800000e+000	1.878849e+000	0.000000e+000
1.400012691886916e-007	1.800000e+000	1.800000e+000	1.876143e+000	0.000000e+000
1.400015768329106e-007	1.800000e+000	1.800000e+000	1.870994e+000	0.000000e+000
1.400021921213486e-007	1.800000e+000	1.800000e+000	1.861666e+000	0.000000e+000
1.400034226982245e-007	1.800000e+000	1.800000e+000	1.846182e+000	0.000000e+000
1.400058838519765e-007	1.800000e+000	1.800000e+000	1.824229e+000	0.000000e+000
1.400108061594803e-007	1.800000e+000	1.800000e+000	1.800322e+000	0.000000e+000
1.400190703891672e-007	1.800000e+000	1.800000e+000	1.786044e+000	0.000000e+000
1.400276892882558e-007	1.800000e+000	1.800000e+000	1.786317e+000	0.000000e+000
1.400424132727550e-007	1.800000e+000	1.800000e+000	1.795679e+000	0.000000e+000
1.400586079540253e-007	1.800000e+000	1.800000e+000	1.801654e+000	0.000000e+000
1.400766096157673e-007	1.800000e+000	1.800000e+000	1.801435e+000	0.000000e+000
1.400967275608452e-007	1.800000e+000	1.800000e+000	1.800046e+000	0.000000e+000
1.401179011037655e-007	1.800000e+000	1.800000e+000	1.799930e+000	0.000000e+000
1.401602481896059e-007	1.800000e+000	1.800000e+000	1.800008e+000	0.000000e+000
1.402449423612867e-007	1.800000e+000	1.800000e+000	1.800004e+000	0.000000e+000
1.403449423612867e-007	1.800000e+000	1.800000e+000	1.799999e+000	0.000000e+000
1.404449423612867e-007	1.800000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.405449423612867e-007	1.800000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.406449423612867e-007	1.800000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.407449423612867e-007	1.800000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.408449423612867e-007	1.800000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.409449423612867e-007	1.800000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.410449423612867e-007	1.800000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.411449423612868e-007	1.800000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.412449423612868e-007	1.800000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.413449423612868e-007	1.800000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.414592280755725e-007	1.800000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.415735137898582e-007	1.800000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.416877995041439e-007	1.800000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.418020852184297e-007	1.800000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.419163709327154e-007	1.800000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.420306566470011e-007	1.800000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.421449423612868e-007	1.800000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.433449423612869e-007	1.800000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.500000000000009e-007	1.800000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.500010000000000e-007	1.800000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.500010781672946e-007	1.659299e+000	1.800000e+000	1.793229e+000	0.000000e+000
1.500012345018836e-007	1.377897e+000	1.800000e+000	1.779898e+000	0.000000e+000
1.500015471710618e-007	8.150921e-001	1.800000e+000	1.753855e+000	0.000000e+000
1.500016733761683e-007	5.879229e-001	1.800000e+000	1.743795e+000	0.000000e+000
1.500019257863812e-007	1.335845e-001	1.800000e+000	1.724544e+000	0.000000e+000
1.500020000000000e-007	0.000000e+000	1.800000e+000	1.719030e+000	0.000000e+000
1.500020128632802e-007	0.000000e+000	1.800000e+000	1.719318e+000	0.000000e+000
1.500020385898405e-007	0.000000e+000	1.800000e+000	1.719893e+000	0.000000e+000
1.500020900429611e-007	0.000000e+000	1.800000e+000	1.721030e+000	0.000000e+000
1.500021929492024e-007	0.000000e+000	1.800000e+000	1.723261e+000	0.000000e+000
1.500023987616850e-007	0.000000e+000	1.800000e+000	1.727572e+000	0.000000e+000
1.500028103866502e-007	0.000000e+000	1.800000e+000	1.735602e+000	0.000000e+000
1.500036336365805e-007	0.000000e+000	1.800000e+000	1.749487e+000	0.000000e+000
1.500052801364411e-007	0.000000e+000	1.800000e+000	1.770243e+000	0.000000e+000
1.500085731361624e-007	0.000000e+000	1.800000e+000	1.794069e+000	0.000000e+000
1.500151591356049e-007	0.000000e+000	1.800000e+000	1.810193e+000	0.000000e+000
1.500255772279288e-007	0.000000e+000	1.800000e+000	1.808797e+000	0.000000e+000
1.500370113614479e-007	0.000000e+000	1.800000e+000	1.803543e+000	0.000000e+000
1.500548589024653e-007	0.000000e+000	1.800000e+000	1.801757e+000	0.000000e+000
1.500752925547890e-007	0.000000e+000	1.800000e+000	1.800557e+000	0.000000e+000
1.500988587193839e-007	0.000000e+000	1.800000e+000	1.799247e+000	0.000000e+000
1.501259691443362e-007	0.000000e+000	1.800000e+000	1.799316e+000	0.000000e+000
1.501620494387511e-007	0.000000e+000	1.800000e+000	1.799733e+000	0.000000e+000
1.502342100275809e-007	0.000000e+000	1.800000e+000	1.799958e+000	0.000000e+000
1.503342100275809e-007	0.000000e+000	1.800000e+000	1.800003e+000	0.000000e+000
1.504342100275809e-007	0.000000e+000	1.800000e+000	1.799999e+000	0.000000e+000
1.505342100275809e-007	0.000000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.506342100275810e-007	0.000000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.507342100275810e-007	0.000000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.508342100275810e-007	0.000000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.509342100275810e-007	0.000000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.510342100275810e-007	0.000000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.511342100275810e-007	0.000000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.512342100275810e-007	0.000000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.513342100275810e-007	0.000000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.514342100275810e-007	0.000000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.519627814561525e-007	0.000000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.524913528847240e-007	0.000000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.530199243132954e-007	0.000000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.535484957418669e-007	0.000000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.540770671704383e-007	0.000000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.546056385990098e-007	0.000000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.551342100275813e-007	0.000000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.599989999999903e-007	0.000000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.600000000000000e-007	0.000000e+000	1.800000e+000	1.800000e+000	0.000000e+000
1.600000579196685e-007	1.042554e-001	1.800000e+000	1.805279e+000	0.000000e+000
1.600001737590054e-007	3.127662e-001	1.800000e+000	1.815604e+000	0.000000e+000
1.600004054376793e-007	7.297878e-001	1.800000e+000	1.835464e+000	0.000000e+000
1.600006154447268e-007	1.107800e+000	1.800000e+000	1.852224e+000	0.000000e+000
1.600010000000000e-007	1.800000e+000	1.800000e+000	1.880931e+000	0.000000e+000
1.600010384555273e-007	1.800000e+000	1.730780e+000	1.880234e+000	0.000000e+000
1.600011153665819e-007	1.800000e+000	1.592340e+000	1.878848e+000	0.000000e+000
1.600012691886912e-007	1.800000e+000	1.315460e+000	1.876140e+000	0.000000e+000
1.600015768329098e-007	1.800000e+000	7.617007e-001	1.870932e+000	0.000000e+000
1.600019435323240e-007	1.800000e+000	1.016418e-001	1.864967e+000	0.000000e+000
1.600020000000000e-007	1.800000e+000	0.000000e+000	1.864078e+000	0.000000e+000
1.600020123787501e-007	1.800000e+000	0.000000e+000	1.863888e+000	0.000000e+000
1.600020371362503e-007	1.800000e+000	0.000000e+000	1.863510e+000	0.000000e+000
1.600020866512506e-007	1.800000e+000	0.000000e+000	1.862759e+000	0.000000e+000
1.600021856812513e-007	1.800000e+000	0.000000e+000	1.861282e+000	0.000000e+000
1.600023837412526e-007	1.800000e+000	0.000000e+000	1.858425e+000	0.000000e+000
1.600027798612554e-007	1.800000e+000	0.000000e+000	1.853070e+000	0.000000e+000
1.600035721012608e-007	1.800000e+000	0.000000e+000	1.843601e+000	0.000000e+000
1.600051565812717e-007	1.800000e+000	0.000000e+000	1.828545e+000	0.000000e+000
1.600083255412935e-007	1.800000e+000	0.000000e+000	1.808731e+000	0.000000e+000
1.600139974365059e-007	1.800000e+000	0.000000e+000	1.790745e+000	0.000000e+000
1.600199331218919e-007	1.800000e+000	0.000000e+000	1.784857e+000	0.000000e+000
1.600288949365307e-007	1.800000e+000	0.000000e+000	1.787187e+000	0.000000e+000
1.600410846606648e-007	1.800000e+000	0.000000e+000	1.795221e+000	0.000000e+000
1.600558279283812e-007	1.800000e+000	0.000000e+000	1.801475e+000	0.000000e+000
1.600717080065798e-007	1.800000e+000	0.000000e+000	1.801756e+000	0.000000e+000
1.600910777117787e-007	1.800000e+000	0.000000e+000	1.800208e+000	0.000000e+000
1.601094818132942e-007	1.800000e+000	0.000000e+000	1.799922e+000	0.000000e+000
1.601415064287750e-007	1.800000e+000	0.000000e+000	1.799997e+000	0.000000e+000
1.601854127060658e-007	1.800000e+000	0.000000e+000	1.800010e+000	0.000000e+000
1.602732252606474e-007	1.800000e+000	0.000000e+000	1.800002e+000	0.000000e+000
1.603732252606474e-007	1.800000e+000	0.000000e+000	1.799999e+000	0.000000e+000
1.604732252606474e-007	1.800000e+000	0.000000e+000	1.800000e+000	0.000000e+000
1.609732252606475e-007	1.800000e+000	0.000000e+000	1.800000e+000	0.000000e+000
1.614732252606475e-007	1.800000e+000	0.000000e+000	1.800000e+000	0.000000e+000
1.619732252606475e-007	1.800000e+000	0.000000e+000	1.800000e+000	0.000000e+000
1.624732252606476e-007	1.800000e+000	0.000000e+000	1.800000e+000	0.000000e+000
1.629732252606476e-007	1.800000e+000	0.000000e+000	1.800000e+000	0.000000e+000
1.634732252606477e-007	1.800000e+000	0.000000e+000	1.800000e+000	0.000000e+000
1.639732252606477e-007	1.800000e+000	0.000000e+000	1.800000e+000	0.000000e+000
1.700000000000000e-007	1.800000e+000	0.000000e+000	1.800000e+000	0.000000e+000
1.700010000000000e-007	1.800000e+000	0.000000e+000	1.800000e+000	0.000000e+000
1.700010780733807e-007	1.659468e+000	0.000000e+000	1.793237e+000	0.000000e+000
1.700012342201421e-007	1.378404e+000	0.000000e+000	1.779921e+000	0.000000e+000
1.700015465136650e-007	8.162754e-001	0.000000e+000	1.753903e+000	0.000000e+000
1.700016735630742e-007	5.875865e-001	0.000000e+000	1.743774e+000	0.000000e+000
1.700019276618927e-007	1.302086e-001	0.000000e+000	1.724390e+000	0.000000e+000
1.700020000000000e-007	0.000000e+000	0.000000e+000	1.719015e+000	0.000000e+000
1.700020126251284e-007	0.000000e+000	0.000000e+000	1.719299e+000	0.000000e+000
1.700020378753850e-007	0.000000e+000	0.000000e+000	1.719863e+000	0.000000e+000
1.700020883758984e-007	0.000000e+000	0.000000e+000	1.720980e+000	0.000000e+000
1.700021893769252e-007	0.000000e+000	0.000000e+000	1.723174e+000	0.000000e+000
1.700023913789786e-007	0.000000e+000	0.000000e+000	1.727413e+000	0.000000e+000
1.700027953830856e-007	0.000000e+000	0.000000e+000	1.735320e+000	0.000000e+000
1.700036033912996e-007	0.000000e+000	0.000000e+000	1.749028e+000	0.000000e+000
1.700052194077275e-007	0.000000e+000	0.000000e+000	1.769623e+000	0.000000e+000
1.700084514405833e-007	0.000000e+000	0.000000e+000	1.793489e+000	0.000000e+000
1.700149155062949e-007	0.000000e+000	0.000000e+000	1.809969e+000	0.000000e+000
1.700253446471258e-007	0.000000e+000	0.000000e+000	1.808836e+000	0.000000e+000
1.700362378258160e-007	0.000000e+000	0.000000e+000	1.803717e+000	0.000000e+000
1.700543141015746e-007	0.000000e+000	0.000000e+000	1.801809e+000	0.000000e+000
1.700742434875303e-007	0.000000e+000	0.000000e+000	1.800627e+000	0.000000e+000
1.700970346144639e-007	0.000000e+000	0.000000e+000	1.799292e+000	0.000000e+000
1.701214978332395e-007	0.000000e+000	0.000000e+000	1.799413e+000	0.000000e+000
1.701419405575971e-007	0.000000e+000	0.000000e+000	1.799709e+000	0.000000e+000
1.701665129769699e-007	0.000000e+000	0.000000e+000	1.799740e+000	0.000000e+000
1.701862607752070e-007	0.000000e+000	0.000000e+000	1.799744e+000	0.000000e+000
1.702087796906714e-007	0.000000e+000	0.000000e+000	1.799883e+000	0.000000e+000
1.702289983085707e-007	0.000000e+000	0.000000e+000	1.800071e+000	0.000000e+000
1.702538619113672e-007	0.000000e+000	0.000000e+000	1.800076e+000	0.000000e+000
1.702743753989025e-007	0.000000e+000	0.000000e+000	1.799894e+000	0.000000e+000
1.702987505359259e-007	0.000000e+000	0.000000e+000	1.799833e+000	0.000000e+000
1.703214494714884e-007	0.000000e+000	0.000000e+000	1.799971e+000	0.000000e+000
1.703521852902267e-007	0.000000e+000	0.000000e+000	1.800068e+000	0.000000e+000
1.703841162665948e-007	0.000000e+000	0.000000e+000	1.800044e+000	0.000000e+000
1.704479782193311e-007	0.000000e+000	0.000000e+000	1.800008e+000	0.000000e+000
1.705479782193311e-007	0.000000e+000	0.000000e+000	1.800000e+000	0.000000e+000
1.706479782193311e-007	0.000000e+000	0.000000e+000	1.800000e+000	0.000000e+000
1.708622639336168e-007	0.000000e+000	0.000000e+000	1.800000e+000	0.000000e+000
1.710765496479025e-007	0.000000e+000	0.000000e+000	1.800000e+000	0.000000e+000
1.712908353621883e-007	0.000000e+000	0.000000e+000	1.800000e+000	0.000000e+000
1.715051210764740e-007	0.000000e+000	0.000000e+000	1.800000e+000	0.000000e+000
1.717194067907597e-007	0.000000e+000	0.000000e+000	1.800000e+000	0.000000e+000
1.719336925050454e-007	0.000000e+000	0.000000e+000	1.800000e+000	0.000000e+000
1.721479782193312e-007	0.000000e+000	0.000000e+000	1.800000e+000	0.000000e+000
1.732479782193313e-007	0.000000e+000	0.000000e+000	1.800000e+000	0.000000e+000
1.743479782193313e-007	0.000000e+000	0.000000e+000	1.800000e+000	0.000000e+000
1.754479782193314e-007	0.000000e+000	0.000000e+000	1.800000e+000	0.000000e+000
1.765479782193315e-007	0.000000e+000	0.000000e+000	1.800000e+000	0.000000e+000
1.776479782193316e-007	0.000000e+000	0.000000e+000	1.800000e+000	0.000000e+000
1.787479782193317e-007	0.000000e+000	0.000000e+000	1.800000e+000	0.000000e+000
1.798479782193318e-007	0.000000e+000	0.000000e+000	1.800000e+000	0.000000e+000
1.799010000000000e-007	0.000000e+000	0.000000e+000	1.800000e+000	0.000000e+000
1.799149999999971e-007	0.000000e+000	0.000000e+000	1.800000e+000	0.000000e+000
1.799289999999942e-007	0.000000e+000	0.000000e+000	1.800000e+000	0.000000e+000
1.799429999999913e-007	0.000000e+000	0.000000e+000	1.800000e+000	0.000000e+000
1.799569999999884e-007	0.000000e+000	0.000000e+000	1.800000e+000	0.000000e+000
1.799709999999855e-007	0.000000e+000	0.000000e+000	1.800000e+000	0.000000e+000
1.799849999999826e-007	0.000000e+000	0.000000e+000	1.800000e+000	0.000000e+000
1.799989999999797e-007	0.000000e+000	0.000000e+000	1.800000e+000	0.000000e+000
1.800000000000000e-007	4.764560e-011	0.000000e+000	1.800000e+000	0.000000e+000
1.800000579674327e-007	1.043414e-001	0.000000e+000	1.805279e+000	0.000000e+000
1.800001739022981e-007	3.130241e-001	0.000000e+000	1.815601e+000	0.000000e+000
1.800004057720289e-007	7.303897e-001	0.000000e+000	1.835429e+000	0.000000e+000
1.800006168025579e-007	1.110245e+000	0.000000e+000	1.852219e+000	0.000000e+000
1.800010000000000e-007	1.800000e+000	0.000000e+000	1.880755e+000	0.000000e+000
1.800010383197442e-007	1.800000e+000	0.000000e+000	1.880072e+000	0.000000e+000
1.800011149592326e-007	1.800000e+000	0.000000e+000	1.878719e+000	0.000000e+000
1.800012682382095e-007	1.800000e+000	0.000000e+000	1.876101e+000	0.000000e+000
1.800015747961631e-007	1.800000e+000	0.000000e+000	1.871215e+000	0.000000e+000
1.800021879120704e-007	1.800000e+000	0.000000e+000	1.862659e+000	0.000000e+000
1.800034141438850e-007	1.800000e+000	0.000000e+000	1.849238e+000	0.000000e+000
1.800058666075143e-007	1.800000e+000	0.000000e+000	1.831483e+000	0.000000e+000
1.800107715347728e-007	1.800000e+000	0.000000e+000	1.812449e+000	0.000000e+000
1.800187608116664e-007	1.800000e+000	0.000000e+000	1.798070e+000	0.000000e+000
1.800270042711376e-007	1.800000e+000	0.000000e+000	1.791495e+000	0.000000e+000
1.800403229734604e-007	1.800000e+000	0.000000e+000	1.789426e+000	0.000000e+000
1.800559394078108e-007	1.800000e+000	0.000000e+000	1.793339e+000	0.000000e+000
1.800705477470601e-007	1.800000e+000	0.000000e+000	1.796171e+000	0.000000e+000
1.800853415874789e-007	1.800000e+000	0.000000e+000	1.795654e+000	0.000000e+000
1.801024891165791e-007	1.800000e+000	0.000000e+000	1.797442e+000	0.000000e+000
1.801263667736578e-007	1.800000e+000	0.000000e+000	1.817293e+000	0.000000e+000
1.801474137696838e-007	1.800000e+000	0.000000e+000	1.833719e+000	0.000000e+000
1.801695867758260e-007	1.800000e+000	0.000000e+000	1.719995e+000	0.000000e+000
1.801930285548063e-007	1.800000e+000	0.000000e+000	1.300831e+000	0.000000e+000
1.802149721471237e-007	1.800000e+000	0.000000e+000	6.928040e-001	0.000000e+000
